Ascend_angle,Descend_angle_1,Descend_angle_2,Cruise_speed_m_per_s,Trip_distance_m,Cruise_altitude_m,Payload,Wind,Direction,?T-,Long_accel-,Lat_accel-,Jerk-
4,6,3,42,17232,974,1363,29,171,1,0,0,0
14,13,10,43,12346,971,881,10,6,0,0,0,0
29,21,18,49,26491,973,738,25,57,0,2,2,0
10,28,25,30,24517,480,1175,9,124,0,0,0,0
26,26,23,28,7014,776,653,24,156,1,0,0,0
28,13,10,23,15949,287,1995,14,38,0,1,0,0
29,28,25,68,17475,894,1949,21,139,0,0,0,0
27,8,5,35,26096,582,646,27,67,0,0,0,0
9,15,12,49,7566,235,1521,12,127,0,0,1,0
19,20,17,80,19984,555,272,3,153,0,2,3,0
7,16,13,58,17402,809,1541,30,6,0,2,1,1
5,8,5,35,21382,616,1270,21,73,0,0,0,0
4,6,3,33,26498,690,1248,17,144,1,0,0,0
11,21,18,22,21013,849,1966,7,105,0,0,0,0
26,23,20,52,22960,689,1568,4,171,0,0,0,0
14,12,9,45,16958,707,1681,3,69,0,0,0,0
21,25,22,41,26728,895,896,2,140,0,0,0,0
3,17,14,77,24308,701,34,24,109,0,0,0,0
21,6,3,82,14074,640,592,26,154,0,0,0,0
24,30,27,66,28807,391,1154,17,134,0,1,2,0
5,18,15,84,7279,398,1290,10,17,0,2,2,1
29,11,8,33,24274,707,370,16,152,1,0,0,0
6,28,25,69,14981,407,945,13,57,0,2,2,1
20,29,26,78,14853,221,469,8,8,0,3,3,3
3,17,14,47,19395,600,667,21,54,0,1,1,0
15,14,11,81,6640,270,1829,30,179,1,0,2,0
13,19,16,56,7059,550,526,0,140,0,0,0,0
20,20,17,75,9668,308,1762,1,167,0,3,3,1
22,21,18,61,8542,629,1803,21,39,0,3,2,0
7,6,3,84,12132,694,578,13,20,1,0,0,0
7,25,22,76,17609,571,409,28,178,1,0,1,0
18,7,4,86,24278,297,1156,4,68,0,1,2,0
3,17,14,72,27605,660,1252,17,136,0,0,0,0
5,16,13,42,23455,773,1398,2,16,0,0,0,0
11,11,8,83,13906,246,267,0,23,0,1,2,1
17,7,4,74,6731,366,129,23,53,0,1,2,0
26,16,13,35,9483,309,1984,18,140,1,0,0,0
17,9,6,37,28108,619,1979,27,35,0,0,1,0
8,27,24,86,18981,638,1038,12,163,0,2,1,0
9,17,14,42,10206,464,776,13,7,0,1,1,0
21,16,13,75,23322,996,750,16,154,0,0,0,0
24,26,23,44,23811,896,1502,10,125,0,0,0,0
29,22,19,86,29371,288,949,11,145,0,3,2,2
11,13,10,29,8506,397,1127,27,107,0,0,0,0
6,17,14,27,11702,547,1239,7,144,0,0,0,0
3,23,20,51,12933,749,1998,20,135,1,0,0,0
28,23,20,30,11251,440,910,7,166,0,0,0,0
6,21,18,83,26392,619,1185,13,95,0,2,2,0
10,15,12,23,18174,255,99,7,24,0,0,0,0
28,23,20,79,11800,602,89,21,168,0,0,2,0
24,21,18,65,18156,348,133,0,163,0,3,3,1
27,27,24,40,22007,271,526,14,11,0,3,3,2
12,14,11,46,29628,726,1515,15,157,0,0,0,0
17,24,21,59,24020,689,522,9,46,0,2,1,0
11,14,11,24,15656,844,1552,7,5,0,0,0,0
5,24,21,35,18578,653,1113,21,111,0,0,0,0
5,27,24,74,17002,640,769,23,143,0,0,1,0
9,14,11,68,7074,501,32,13,118,0,0,0,0
23,8,5,84,10376,617,537,29,7,0,2,2,0
21,10,7,66,26426,434,1383,22,2,0,2,2,0
12,11,8,85,7513,398,1684,10,147,0,0,2,0
21,30,27,35,15920,287,70,26,146,1,0,0,0
15,29,26,59,10548,342,1227,27,154,1,0,1,0
11,27,24,50,11873,615,966,23,49,0,2,1,1
26,14,11,27,27068,556,1140,27,84,0,0,0,0
9,19,16,35,10144,304,267,22,42,0,2,1,0
14,28,25,62,29832,385,1476,25,69,0,2,3,1
6,20,17,41,17046,921,651,1,62,0,0,0,0
27,19,16,63,11266,610,202,13,107,0,0,1,0
8,28,25,62,28690,494,86,9,72,0,2,2,0
14,11,8,41,22354,636,531,0,25,0,0,0,0
5,25,22,62,14456,357,459,23,91,0,2,2,1
16,12,9,25,28749,476,1489,5,176,0,0,0,0
7,15,12,80,29020,213,1237,0,109,0,1,3,2
15,15,12,35,21843,501,1696,8,70,0,0,0,0
18,12,9,79,13456,289,1400,13,1,0,3,3,0
4,24,21,42,13635,880,1687,2,77,1,0,0,0
25,10,7,51,6497,381,650,13,51,0,1,1,0
12,8,5,54,16420,441,1799,16,18,0,0,1,0
25,21,18,23,8366,710,103,26,80,0,0,0,0
7,23,20,48,22210,895,110,6,51,0,1,0,0
19,21,18,71,28756,206,11,10,63,0,3,3,2
18,22,19,63,28758,641,361,4,112,0,2,1,0
4,30,27,50,24506,905,665,0,84,0,1,0,0
21,29,26,60,19143,863,1396,20,122,0,0,0,0
16,6,3,83,11767,236,1800,2,93,0,1,2,0
10,26,23,52,10589,279,1264,24,34,0,2,3,2
30,6,3,81,10093,502,1589,27,106,0,1,1,0
23,15,12,29,9636,555,1747,2,87,0,0,0,0
29,21,18,48,14773,910,97,9,109,0,0,0,0
15,27,24,70,20144,727,223,1,2,0,2,2,0
8,19,16,27,28849,411,1302,27,81,0,0,0,0
5,6,3,22,17377,576,1766,15,36,0,0,0,0
10,28,25,86,10991,846,963,4,172,0,2,2,0
5,13,10,46,22826,628,1414,4,78,0,0,0,0
26,22,19,54,7052,894,1534,28,59,0,3,2,0
9,21,18,72,27302,919,1951,1,86,0,1,1,0
6,24,21,29,17124,417,891,1,32,0,0,0,0
11,30,27,48,22914,450,677,19,144,0,0,0,0
8,24,21,41,13139,784,1166,5,155,0,0,0,0
3,8,5,66,18702,691,1952,20,162,1,0,0,0
15,14,11,27,19801,623,1572,30,79,0,0,0,0
28,14,11,32,14626,231,1893,29,160,1,0,0,0
13,11,8,78,28495,299,376,29,114,0,0,2,0
28,27,24,42,16731,759,1971,29,56,0,3,2,1
23,22,19,24,15323,789,1587,3,52,0,0,0,0
14,8,5,55,14468,746,1399,4,180,0,0,0,0
13,17,14,66,19688,219,1110,11,122,0,1,2,1
16,16,13,25,11165,535,3,7,146,0,0,0,0
14,19,16,82,26215,823,1208,6,156,0,1,1,0
25,29,26,56,24785,565,1681,17,4,0,3,3,2
30,26,23,50,16214,533,427,7,98,0,2,2,0
17,9,6,52,29414,648,1362,21,107,0,0,0,0
23,23,20,37,14042,610,446,18,171,1,0,0,0
24,28,25,27,27874,708,1856,11,11,0,1,1,0
10,27,24,28,15767,291,1563,27,61,0,2,1,1
22,7,4,58,6013,408,1666,29,6,0,1,2,1
4,20,17,41,23179,927,1840,8,122,0,0,0,0
17,11,8,58,26630,762,1391,14,52,0,0,0,0
28,26,23,53,18663,639,391,8,119,0,0,1,0
12,28,25,26,9194,353,687,20,83,0,1,0,0
29,21,18,62,9310,378,1275,7,9,0,3,3,0
26,10,7,37,14091,215,1330,20,47,0,1,2,0
22,23,20,37,27214,554,1204,19,72,0,1,0,0
3,6,3,81,15887,330,1865,23,105,0,0,0,0
23,21,18,49,23773,604,230,24,69,0,2,2,0
23,29,26,34,25047,594,874,0,1,0,0,0,0
10,24,21,83,17598,750,1943,24,44,0,2,3,1
23,19,16,46,16480,817,1660,28,24,0,3,2,1
25,9,6,66,19350,253,899,0,121,0,1,2,0
25,15,12,69,19968,445,1484,26,168,1,0,0,0
24,9,6,64,21201,317,1827,19,137,0,0,1,0
26,11,8,25,14323,394,337,6,35,0,0,0,0
7,20,17,22,17755,680,232,27,176,1,0,0,0
20,27,24,36,25334,537,1670,8,155,0,0,0,0
29,25,22,79,17510,734,622,20,67,0,3,3,0
22,15,12,65,22329,519,462,9,71,0,0,1,0
6,22,19,25,19975,972,1622,15,18,0,1,1,0
23,7,4,85,9975,447,1185,1,6,0,1,1,0
6,14,11,76,16084,292,750,20,29,0,2,3,1
14,10,7,22,22714,442,1299,0,91,0,0,0,0
4,9,6,23,29352,322,1891,10,120,0,0,0,0
5,25,22,53,18051,805,838,27,150,1,0,0,0
12,25,22,57,21099,670,329,8,101,0,2,0,0
26,8,5,56,12420,336,820,7,37,0,1,1,0
8,21,18,59,20811,950,1277,7,58,0,1,1,0
10,17,14,25,10882,426,637,3,51,0,0,0,0
23,24,21,41,22474,548,278,13,77,0,1,0,0
26,24,21,55,19683,240,1026,0,156,0,3,2,2
11,14,11,30,7844,208,1213,4,140,0,0,1,0
30,23,20,52,23289,778,740,10,176,0,0,0,0
6,20,17,82,29891,898,56,24,22,0,2,2,1
6,19,16,59,19989,214,513,17,97,0,1,1,2
9,20,17,35,12800,459,878,8,97,0,0,0,0
11,20,17,84,6102,598,254,30,53,0,2,3,1
3,26,23,55,19094,443,1268,6,142,0,1,1,0
23,26,23,22,19896,484,411,1,125,0,0,0,0
15,18,15,33,19598,463,238,23,101,0,0,0,0
30,25,22,54,27330,794,1211,30,146,1,0,0,0
7,25,22,33,11502,698,45,25,42,0,2,1,1
24,19,16,67,29200,559,975,28,82,0,3,3,0
23,29,26,31,18066,457,1328,7,122,0,0,0,0
30,28,25,84,27238,437,1011,20,6,0,3,3,3
15,13,10,67,24728,888,728,6,172,0,0,0,0
12,25,22,50,26133,366,1628,18,102,0,1,1,0
11,11,8,66,11009,963,492,29,46,1,1,1,0
16,22,19,62,24473,953,335,26,69,0,2,1,0
11,22,19,27,16551,807,1689,9,124,0,0,0,0
26,14,11,31,26318,408,1339,6,126,0,0,0,0
7,9,6,50,8741,717,1834,17,1,1,0,1,0
3,8,5,75,18834,849,1695,18,5,1,0,1,0
4,30,27,25,27974,320,549,16,50,0,2,1,0
4,9,6,25,7749,751,1351,5,105,1,0,0,0
20,25,22,60,28124,500,1944,24,95,0,2,2,0
29,20,17,64,26440,410,103,2,108,0,3,2,0
4,21,18,59,7216,998,1091,11,58,1,1,1,0
6,21,18,64,27646,383,804,7,162,0,1,1,0
29,22,19,37,26478,624,1963,9,17,0,1,1,0
27,17,14,42,7966,572,1664,9,171,0,0,0,0
15,25,22,52,23334,372,142,10,61,0,2,3,1
10,22,19,69,19816,844,824,5,71,0,1,1,0
29,10,7,67,15019,898,1655,16,173,0,0,0,0
20,12,9,53,24081,507,1632,18,136,0,0,0,0
25,18,15,86,24851,473,897,19,55,0,3,3,0
14,23,20,73,29285,907,507,21,27,0,2,3,1
22,17,14,35,13611,632,315,25,27,0,1,1,0
13,20,17,32,20365,445,794,3,86,0,0,0,0
10,23,20,35,20927,493,1056,12,52,0,1,0,0
9,9,6,79,14385,314,384,18,77,0,0,2,0
15,15,12,81,12247,465,370,12,19,0,2,3,0
18,30,27,56,24552,576,534,27,131,0,0,0,0
24,13,10,81,20864,344,63,25,173,0,0,2,0
8,15,12,28,18949,463,1718,14,74,0,0,0,0
11,30,27,46,19379,624,749,5,167,0,0,0,0
17,26,23,69,24312,931,289,4,39,0,2,1,0
5,11,8,75,24308,207,930,17,109,0,1,2,1
20,21,18,35,20750,276,148,15,146,1,0,0,0
9,29,26,60,21384,278,352,9,69,0,2,3,2
20,15,12,46,9196,877,436,8,25,0,0,0,0
6,28,25,65,28511,510,231,2,53,0,2,2,0
8,20,17,86,29532,969,1848,27,40,0,2,2,1
29,17,14,28,20900,966,700,16,59,0,0,0,0
23,29,26,75,10128,728,754,26,135,0,0,1,0
7,6,3,28,19031,593,170,2,82,0,0,0,0
17,23,20,30,18668,585,53,29,31,0,2,1,1
8,7,4,45,24467,315,1555,6,83,0,0,0,0
17,25,22,45,20555,561,525,29,141,1,0,0,0
25,21,18,52,7658,896,590,25,117,0,0,0,0
27,7,4,59,7165,928,1435,3,49,1,0,1,0
21,20,17,49,26146,576,758,0,8,0,0,0,0
27,20,17,62,21132,378,1137,9,87,0,3,2,0
5,9,6,43,27484,381,1142,12,43,0,0,0,0
8,16,13,30,25786,656,1428,8,0,0,0,0,0
7,13,10,55,11503,893,1385,10,148,1,0,0,0
14,11,8,29,29482,501,477,7,155,0,0,0,0
27,25,22,55,27333,474,787,28,100,0,1,2,0
8,7,4,85,22392,884,542,4,94,0,0,0,0
22,16,13,62,8517,979,277,26,69,0,1,1,0
13,16,13,47,21519,208,1235,28,2,0,3,3,2
19,24,21,44,16432,482,1788,24,47,0,2,2,0
9,23,20,78,9607,320,1403,7,131,0,2,3,2
28,16,13,80,19096,557,766,19,169,0,0,2,0
10,20,17,74,8607,912,1531,8,90,0,1,1,0
9,26,23,64,15491,293,1790,18,149,0,1,1,1
17,18,15,36,13394,727,1526,28,156,1,0,0,0
26,26,23,59,28762,587,1199,7,157,0,1,2,0
21,14,11,63,25314,329,1327,12,4,0,3,3,0
16,21,18,69,9443,566,1707,21,149,0,0,0,0
17,12,9,79,22327,758,713,10,118,0,0,1,0
19,12,9,51,18097,561,468,13,169,0,0,0,0
28,8,5,55,29911,981,1225,15,171,0,0,0,0
18,30,27,77,20922,759,1624,3,96,0,2,3,0
5,27,24,74,29348,216,1052,2,165,0,2,3,2
7,27,24,79,21593,633,1862,30,128,0,1,1,0
29,27,24,31,29107,576,1604,14,175,1,0,0,0
6,13,10,41,7046,704,1611,20,141,1,0,0,0
24,25,22,42,20732,379,871,30,61,0,3,3,1
30,6,3,51,21286,569,758,25,96,0,0,1,0
25,19,16,34,20535,437,126,20,158,1,0,0,0
3,26,23,63,13626,284,701,30,12,0,2,2,2
19,30,27,81,29522,659,956,12,43,0,3,3,2
30,8,5,44,8636,282,106,15,138,0,0,1,0
20,10,7,84,7483,293,426,3,25,0,1,2,0
5,13,10,37,6091,477,1801,0,8,1,0,0,0
17,16,13,57,29466,942,1489,24,114,0,0,0,0
5,7,4,75,20169,357,1721,18,25,0,0,1,0
11,29,26,25,10551,528,1947,4,88,0,0,0,0
5,8,5,78,29393,635,1457,13,136,0,0,0,0
7,12,9,56,12829,939,679,14,67,1,0,0,0
28,24,21,72,23726,721,141,21,59,0,3,3,1
15,27,24,53,17659,617,333,23,50,0,2,2,1
28,26,23,55,14798,934,332,15,132,0,0,0,0
7,15,12,63,13415,582,979,2,59,0,0,0,0
27,12,9,63,23087,296,643,5,84,0,1,2,0
12,26,23,38,22393,229,1474,14,71,0,2,1,2
18,21,18,81,24620,686,1515,10,67,0,2,3,0
29,7,4,50,26814,283,47,21,51,0,1,1,1
19,27,24,83,15507,283,421,18,1,0,3,3,3
9,29,26,86,21193,239,1484,25,73,0,2,3,2
13,14,11,85,7296,933,1323,27,87,1,1,1,0
29,18,15,59,13094,261,1679,3,33,0,2,2,1
3,13,10,75,15249,239,1680,19,29,0,2,2,1
25,27,24,35,9436,529,1218,0,158,0,0,0,0
17,15,12,81,10229,700,173,12,107,0,0,1,0
22,15,12,24,9857,648,1420,15,5,0,0,0,0
26,11,8,60,24141,293,1362,28,158,1,0,0,0
27,27,24,68,9199,991,994,17,91,0,2,2,0
17,6,3,36,28106,638,726,24,90,0,0,0,0
21,23,20,79,15659,876,1655,20,177,0,0,0,0
22,20,17,77,28111,837,1756,24,0,0,3,3,1
13,9,6,31,17356,580,1362,29,62,0,0,0,0
15,29,26,22,7700,207,668,30,95,0,1,1,0
28,11,8,70,9248,935,375,7,53,0,1,1,0
3,25,22,76,27783,351,1703,15,37,0,2,2,2
27,28,25,37,18675,277,50,4,111,0,1,2,1
8,13,10,49,12537,676,431,14,95,0,0,0,0
29,20,17,77,16313,599,32,6,110,0,3,3,0
19,18,15,51,27953,913,1026,8,57,0,0,0,0
28,30,27,83,24649,934,1955,23,37,0,3,3,1
20,12,9,75,26134,295,917,17,2,0,3,3,0
28,28,25,33,17403,539,423,9,153,0,0,0,0
21,7,4,82,9435,822,1874,26,85,1,0,1,0
14,22,19,41,15771,395,1395,17,132,0,0,0,0
16,29,26,55,20665,903,620,4,118,0,1,0,0
30,7,4,38,25310,556,1427,16,26,0,1,1,0
23,6,3,40,29961,241,1283,8,32,0,1,1,0
29,13,10,67,25185,984,435,12,58,0,1,2,0
26,8,5,22,7118,410,76,15,137,1,0,0,0
30,25,22,48,22732,992,1662,4,106,0,0,0,0
16,28,25,71,23460,230,221,3,126,0,3,3,2
11,17,14,75,15763,931,1176,15,92,0,1,1,0
10,14,11,48,28569,244,1745,22,80,0,1,1,0
11,24,21,32,26817,491,1138,8,61,0,0,0,0
29,22,19,23,14587,399,563,29,85,0,0,0,0
21,8,5,56,8437,769,450,16,116,1,0,0,0
22,24,21,43,25918,948,1924,15,22,0,1,1,0
28,11,8,22,26748,990,1011,7,46,0,0,0,0
18,24,21,30,6273,621,1371,24,59,0,1,1,0
7,26,23,46,10738,807,892,21,146,1,0,0,0
18,24,21,37,17508,278,1236,12,88,0,1,1,0
19,17,14,32,14956,581,1955,24,160,1,0,0,0
21,15,12,38,6247,708,1439,5,168,0,0,0,0
21,29,26,24,8181,267,1454,15,123,1,0,0,0
13,26,23,71,26120,393,224,17,23,0,2,3,1
14,21,18,35,28058,598,55,26,143,1,0,0,0
6,24,21,83,12284,836,1700,5,14,0,2,2,0
17,19,16,45,16743,544,48,18,168,1,0,0,0
16,29,26,74,21379,736,1498,18,29,0,2,3,2
18,24,21,30,23767,726,1879,17,118,0,0,0,0
16,9,6,35,12633,850,43,3,58,0,0,0,0
18,12,9,26,19656,364,178,11,13,0,0,0,0
26,25,22,85,10534,429,1524,1,69,0,3,3,1
13,15,12,56,10468,240,1200,1,126,0,1,2,1
3,8,5,42,17036,734,1973,29,113,1,0,0,0
16,19,16,42,10341,612,1757,20,18,0,2,1,0
27,16,13,51,27112,816,880,21,4,0,2,2,0
4,28,25,71,18702,450,491,27,47,0,2,2,2
30,12,9,70,22399,448,1001,14,179,0,0,1,0
22,23,20,71,7837,442,370,15,120,0,1,2,0
6,26,23,42,17502,768,15,30,39,0,2,1,1
23,27,24,50,19329,594,1356,1,171,0,2,0,0
3,14,11,31,28230,346,46,13,12,0,0,0,0
8,21,18,71,11304,775,900,21,160,0,0,0,0
9,6,3,64,27774,250,780,23,58,0,0,1,0
11,9,6,75,14972,885,1213,19,43,0,0,1,0
18,23,20,58,21115,838,1440,15,105,0,0,0,0
16,22,19,83,12220,952,673,19,167,0,0,0,0
3,14,11,37,11008,832,181,7,173,1,0,0,0
9,6,3,30,10244,410,802,5,129,0,0,0,0
9,20,17,31,10737,938,447,1,58,0,0,0,0
7,21,18,72,15583,555,1018,11,89,0,2,2,0
25,11,8,46,8175,307,1959,24,172,1,0,0,0
12,24,21,59,29455,500,1937,29,119,0,0,1,0
4,30,27,50,23386,488,1595,26,48,0,2,2,2
15,12,9,29,14783,360,129,28,11,0,1,1,0
7,14,11,84,14136,609,1004,13,128,0,0,1,0
30,28,25,66,21339,945,1723,16,16,0,3,3,1
5,19,16,57,28568,558,456,25,171,1,0,0,0
9,9,6,59,22045,446,1344,21,127,0,0,0,0
28,17,14,36,10792,346,729,27,32,0,3,2,0
16,29,26,74,8421,843,563,14,83,0,2,2,0
8,8,5,36,26834,339,1187,8,92,0,0,0,0
14,29,26,47,20808,633,972,11,146,0,0,0,0
13,13,10,22,19706,613,467,22,85,0,0,0,0
15,6,3,49,9121,848,294,15,130,1,0,0,0
25,8,5,80,22196,276,1075,4,5,0,1,2,1
3,22,19,65,12829,549,293,18,117,0,0,1,0
6,11,8,74,19182,580,1258,15,130,0,0,0,0
15,27,24,77,29668,855,132,20,159,0,0,1,0
24,24,21,24,10573,784,788,8,174,0,0,0,0
21,28,25,25,27107,980,936,29,108,1,0,0,0
10,7,4,35,15040,388,113,18,145,1,0,0,0
23,22,19,51,6695,711,1244,15,86,0,0,0,0
14,21,18,46,29905,294,958,3,83,0,1,1,0
6,18,15,82,23341,250,1202,3,122,0,2,3,2
17,20,17,50,26205,274,1180,6,123,0,1,2,0
4,7,4,68,13455,738,1178,29,174,1,0,0,0
7,25,22,80,17667,615,578,22,6,0,2,2,2
9,19,16,76,24457,870,1384,1,72,0,1,1,0
24,13,10,60,18848,651,875,10,79,0,0,1,0
23,18,15,68,12482,931,708,19,155,0,0,0,0
20,7,4,86,18814,933,611,9,78,0,0,1,0
18,18,15,36,20509,566,1344,9,98,0,0,0,0
24,16,13,43,8919,471,1051,12,13,0,1,2,0
28,29,26,29,11536,818,807,29,176,1,1,1,0
28,7,4,49,7312,627,878,25,76,1,1,1,0
7,28,25,52,27403,739,1530,6,39,0,2,1,0
13,7,4,82,17053,740,403,22,80,0,0,1,0
5,19,16,78,28634,594,459,30,179,1,0,0,0
5,26,23,85,14136,917,1419,3,124,0,2,2,0
12,19,16,74,15330,360,1428,5,133,0,1,2,0
6,10,7,40,17819,741,364,17,157,1,0,0,0
10,10,7,45,25289,986,1857,23,69,0,0,0,0
14,23,20,25,12740,402,609,21,147,1,0,0,0
28,7,4,76,21162,516,1115,15,85,0,1,1,0
18,20,17,26,8040,960,143,24,96,0,0,0,0
19,28,25,48,20997,906,743,14,136,0,0,0,0
16,14,11,46,17109,982,1041,26,9,0,1,1,0
19,29,26,82,15807,555,1954,12,135,0,2,3,0
23,7,4,66,17865,363,1377,4,119,0,1,1,0
6,25,22,76,25604,223,526,3,114,0,2,3,2
13,22,19,41,14151,217,1216,0,126,0,1,1,1
21,15,12,38,21110,447,1139,7,129,0,0,0,0
15,7,4,32,19740,224,470,15,146,1,0,0,0
28,21,18,43,18988,427,1768,22,94,0,0,1,0
13,16,13,78,14552,809,1825,3,62,0,1,1,0
6,8,5,70,13869,248,1136,25,117,0,0,1,0
21,11,8,38,28678,369,1067,19,160,1,0,0,0
16,8,5,75,23596,614,1171,1,115,0,0,1,0
12,22,19,62,28335,427,361,3,155,0,2,1,0
24,26,23,42,7350,387,496,28,66,0,3,3,0
4,16,13,75,10907,925,1691,5,174,1,0,0,0
9,26,23,58,25677,884,1236,14,20,0,2,1,1
9,6,3,24,25684,497,1505,4,17,0,0,0,0
29,15,12,54,11916,385,1562,19,132,0,0,1,0
23,22,19,84,24033,223,566,17,62,0,3,3,3
17,18,15,60,25735,732,1215,21,122,0,0,0,0
27,18,15,49,19596,975,773,30,138,1,0,0,0
4,24,21,73,25717,744,463,7,57,0,2,2,0
30,12,9,81,22872,543,388,23,126,0,1,1,0
20,19,16,54,17595,543,1454,26,91,0,0,0,0
28,16,13,22,24835,449,844,20,153,1,0,0,0
26,7,4,71,11459,246,209,22,2,0,1,3,1
20,20,17,29,13684,632,1136,20,72,0,0,0,0
11,30,27,61,12758,520,618,23,132,0,1,1,0
12,16,13,67,19439,830,1061,0,105,0,0,0,0
16,21,18,39,10483,522,128,13,178,0,0,0,0
9,17,14,45,9511,790,1607,27,112,0,0,0,0
19,19,16,51,11323,696,1534,22,156,1,0,0,0
8,13,10,48,13180,566,900,12,35,0,0,0,0
8,19,16,39,17649,384,170,12,40,0,2,0,0
27,18,15,71,17938,833,1570,20,116,0,0,1,0
21,9,6,22,21693,284,774,20,98,0,0,0,0
11,8,5,55,10090,688,892,28,45,1,0,1,0
3,28,25,83,23599,745,825,17,138,0,2,1,0
27,10,7,24,19411,796,76,6,150,0,0,0,0
9,11,8,79,23700,233,1849,26,86,0,1,2,1
4,10,7,50,26798,736,1727,11,37,0,0,0,0
15,27,24,71,8992,506,77,29,7,0,3,3,2
6,21,18,74,27992,604,1623,20,169,0,0,1,0
28,6,3,44,16829,926,1572,29,75,1,0,0,0
30,12,9,31,19921,373,1432,21,139,1,0,0,0
21,13,10,67,27371,881,75,12,152,0,0,0,0
6,15,12,46,24976,683,1003,4,117,0,0,0,0
7,29,26,25,28980,671,200,7,11,0,1,0,0
29,12,9,76,15777,367,1625,28,122,0,1,2,0
23,15,12,70,28227,427,1556,30,111,0,0,2,0
15,7,4,23,15353,461,1455,17,180,1,0,0,0
17,10,7,45,20707,469,222,29,46,0,0,2,0
25,16,13,47,12057,803,1795,11,47,0,0,0,0
28,9,6,72,6081,278,231,11,168,0,1,2,0
17,26,23,59,20051,356,586,10,102,0,2,2,1
16,13,10,41,8486,371,923,7,106,0,0,0,0
9,12,9,81,17864,993,600,19,134,0,0,0,0
27,7,4,50,22981,447,1767,28,115,0,0,0,0
20,27,24,74,18994,893,345,7,153,0,2,2,0
30,28,25,73,27435,417,387,23,63,0,3,3,3
17,21,18,81,13551,515,4,19,59,0,3,3,0
23,22,19,66,9449,649,458,16,161,0,0,0,0
24,22,19,61,19809,626,1361,3,165,0,0,1,0
14,14,11,23,21423,326,10,16,52,0,0,0,0
7,28,25,83,9281,617,404,28,87,0,2,2,0
23,16,13,23,27197,887,745,27,66,0,0,0,0
10,23,20,76,9610,465,1341,27,24,0,2,3,2
4,29,26,31,20086,379,1985,4,3,0,2,0,0
10,21,18,22,24158,828,697,27,30,0,1,1,0
23,23,20,24,26402,405,1533,3,55,0,0,0,0
16,9,6,71,24724,229,1011,0,29,0,1,2,0
13,24,21,34,10298,943,1875,23,142,1,0,0,0
27,20,17,75,22435,698,558,0,117,0,3,3,0
15,26,23,51,9795,928,95,14,172,0,0,0,0
21,26,23,23,18458,861,552,24,26,0,1,1,1
27,26,23,35,24460,461,645,16,24,0,3,2,0
23,8,5,49,26172,995,1890,26,35,0,0,1,0
11,21,18,53,12208,730,404,14,161,0,0,0,0
3,13,10,79,21486,622,310,14,104,0,0,0,0
4,29,26,65,24743,207,1347,16,30,0,2,3,2
5,12,9,34,10122,603,817,12,43,1,0,0,0
22,8,5,54,28328,954,1297,24,79,0,0,0,0
4,11,8,40,11565,232,456,7,51,0,0,1,0
6,19,16,82,29363,241,1711,22,157,0,1,1,1
16,23,20,44,16910,837,1259,7,54,0,1,0,0
21,22,19,66,26792,989,767,21,65,0,2,2,0
26,19,16,80,15396,704,546,3,105,0,3,3,0
17,7,4,70,10468,830,1706,3,57,1,0,0,0
5,14,11,33,10851,657,810,28,77,0,0,0,0
12,28,25,27,15980,548,1808,11,108,0,0,0,0
12,28,25,71,15107,608,681,8,108,0,2,2,0
10,13,10,83,8521,467,125,24,33,0,2,3,0
11,18,15,82,8999,391,548,5,72,0,2,3,0
18,14,11,74,6117,398,271,14,28,0,3,3,0
8,22,19,49,24570,348,1411,15,80,0,2,1,0
11,13,10,49,15870,302,620,0,70,0,0,1,0
13,7,4,60,6464,860,244,4,31,1,0,0,0
27,20,17,31,6999,570,431,3,167,0,0,0,0
15,25,22,76,16862,498,183,15,165,0,1,2,0
24,13,10,82,26297,438,220,5,86,0,1,3,0
19,17,14,52,20544,946,1503,11,73,0,0,0,0
9,27,24,50,25931,855,28,18,10,0,2,1,1
12,8,5,79,13915,413,560,12,171,0,0,1,0
6,30,27,78,12165,429,592,8,26,0,2,2,2
12,9,6,23,7214,748,278,1,5,1,0,0,0
10,29,26,43,29644,575,191,29,5,0,2,1,2
22,26,23,86,29722,362,958,20,91,0,3,3,2
19,21,18,73,20402,495,957,6,141,0,2,2,0
30,10,7,85,17383,278,402,3,25,0,1,3,1
24,7,4,69,29303,782,1166,7,132,0,0,1,0
5,10,7,35,6832,727,1428,14,178,1,0,0,0
22,22,19,50,29229,753,877,7,93,0,0,0,0
15,23,20,43,19982,687,1171,2,100,0,0,0,0
22,7,4,52,24944,934,45,28,144,1,0,0,0
16,15,12,58,25951,415,1706,1,5,0,0,2,0
23,25,22,22,10244,248,634,8,152,1,0,0,0
24,14,11,63,22004,784,23,5,135,0,0,1,0
29,10,7,40,18739,937,20,26,1,0,1,1,0
3,12,9,71,21770,943,1480,19,103,1,0,0,0
24,10,7,45,11211,333,1148,29,174,1,0,0,0
21,14,11,60,13808,841,467,16,124,0,0,0,0
22,12,9,30,12462,984,465,12,2,0,0,0,0
7,29,26,84,15887,728,1756,10,89,0,2,2,0
13,25,22,31,17183,952,1881,2,78,0,0,0,0
20,16,13,23,6925,531,1061,25,85,0,0,0,0
11,12,9,27,20312,520,1960,12,63,0,0,0,0
5,12,9,65,29823,299,1419,8,127,0,0,1,0
27,22,19,66,13142,910,897,18,145,0,0,0,0
